,activity_type_dataplus,activity_type_dualpane,activity_type_externalquiz,activity_type_folder,activity_type_forumng,activity_type_glossary,activity_type_homepage,activity_type_quiz,activity_type_resource,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_A Level or Equivalent,highest_education_HE Qualification,highest_education_Lower Than A Level,imd_band_0-10%,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,age_band_0-35,age_band_35+,disability_N,disability_Y,final_result_Distinction,final_result_Fail,final_result_Pass,final_result_Withdrawn,study_status_finished,study_status_unfinished,withdrawal_status_didn't withdraw,withdrawal_status_early withdrawal,withdrawal_status_late withdrawal,withdrawal_status_normal withdrawal,sum,count,score,num_of_prev_attempts,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,kmeans_cluster,average_engagement,engagement_classification,study_method_preference,id_student
6141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0009380957664645894,0.0019469497786800678,0.895,0.0,9.658298538068746e-05,0.5961591984414139,0.31583333333333335,0.0074850310362982245,0.0,0.4968870335048764,2.0535450256193287e-05,0.044978799064027464,0.004606873112275404,0.31648616125150425,0.009955087679148667,0.4,0.5781325592646346,2,0.10552146735926622,1,1,512839
6142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.023277551939908072,0.02015176223915865,0.9225,0.0,0.010178560240111326,0.599290286668522,0.15541666666666668,0.07509390460332092,0.0,0.47057256990679097,0.00448903633575313,0.11349417590878771,0.10663916638373795,0.470517448856799,0.09014503532911862,0.5333333333333333,0.6316262353998202,0,0.18434235501173918,0,1,512852
6143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08642249277935247,0.16329417246314107,0.735,0.16666666666666666,0.009276469740154598,0.5920440539143572,0.11378491677699183,0.08037347536976652,1.0,0.4974859391458155,0.009351326360696627,0.3459487506935995,0.037486137486509884,0.39281416537734226,0.006565517388989514,0.6,0.6187502827926337,0,0.1622667273890656,2,0,512861
6144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0037523830658583576,0.007804439711119246,0.5566071428571429,0.2708333333333333,0.0001174382073027949,0.568113593892887,0.1830921052631579,0.00787511089622561,1.0,0.497103855505885,6.950385668525972e-05,0.10869282802010312,0.0043741400413516845,0.38868832731648617,0.002434159369823185,0.4,0.5900514579759861,2,0.11479409709826781,1,4,512883
6145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004317257935987572,0.008636469531067992,0.7759999999999999,0.0,0.00036000774613823445,0.6327303089340384,0.2878421052631579,0.018448850620022193,0.0,0.49828846091390344,0.00013225070749162335,0.08086210705346668,0.005836923320303064,0.39991977537103895,0.006078403713725138,0.33333333333333337,0.5909780958577314,2,0.10915850640172178,1,3,512911
6146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.039386572789843005,0.08729656870902253,0.8872727272727273,0.0,0.00949224892597892,0.5982086380082483,0.22736044657097287,0.0665351725012299,0.0,0.49960777660327865,0.006089259768178587,0.22962971917509473,0.042388508171745325,0.3963773891571726,0.013740189074396664,0.4,0.6260344256868585,2,0.133517538228386,2,0,512929
6147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.014606050213341134,0.02780643658268712,0.7972727272727274,0.0,0.0011697814323994053,0.5888723022037801,0.22241626794258373,0.021836030391606857,0.0,0.49389231865929606,0.0007506524796709606,0.20773719613405361,0.016283152949714826,0.40262865894634847,0.005108531835352605,0.4,0.6247931148626281,2,0.12111097257644188,1,0,512940
6148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0026999673852009507,0.002679136020234965,0.66,0.0,0.00031159438217296244,0.588644586696354,0.04888888888888889,0.021711514367788738,0.0,0.5014689408830554,0.0002752087862145041,0.03749895443032002,0.015495827376332216,0.3983152827918171,0.029750836742283376,0.4666666666666667,0.6037735849056602,0,0.1332181330161822,2,1,512961
6149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.006986964167431601,0.016091456717808764,0.8581818181818182,0.0,0.00022984922451479696,0.5934266123523011,0.2470175438596491,0.010242674049671257,0.0,0.4921804187173938,0.0001477148365276276,0.22359748891696138,0.005279114149427918,0.40262865894634847,0.0018202814585739169,0.4,0.6227242634889109,2,0.1171926132378663,1,0,512977
6150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.027836899105951024,0.05123639631244383,0.8250000000000001,0.0,0.0038881583044488256,0.6044252713609797,0.25742105263157894,0.04513670689388785,0.0,0.4975471301422665,0.0022499557935305808,0.2238700876991676,0.03269392104285796,0.3951865222623345,0.012060386666729431,0.4666666666666667,0.6181832656635616,0,0.13684033109006513,2,0,512995
6151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0006825571347394683,0.0012813259227210702,0.31,0.16666666666666666,7.279777489051185e-05,0.5911494572780406,0.02468058968058968,0.0064828006253077,1.0,0.5014089740810702,7.10438721305612e-05,0.013796157879949297,0.004712052852890486,0.4657039711191336,0.010142330707596606,0.33333333333333337,0.5603201829616923,2,0.11721690432646896,1,1,513007
6152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0036279761004132326,0.0075548307651346226,0.5479999999999999,0.0,0.00022948361069001199,0.6172001113275813,0.1650526315789474,0.011762191628468638,0.0,0.5010124067381058,0.0001395163699377949,0.0667002678803139,0.005711440198912418,0.3932267491834279,0.005053267123137838,0.4,0.6011838697743247,2,0.11658894973065352,1,3,513076
6153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04493445097861209,0.09480147768496022,0.5518181818181818,0.0,0.006212571046383111,0.6016243706196391,0.1551993620414673,0.07791964928995473,0.0,0.4938478900078488,0.0039854471374323654,0.14351630786484823,0.021211141160200828,0.40262865894634847,0.00907204791450549,0.4,0.6442403177755709,2,0.13157564507068928,2,0,513077
6154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12323350514943966,0.12353978766598994,0.8172727272727274,0.0,0.04863706546102935,0.5945651898894314,0.22952950558213714,0.16247040466937232,0.0,0.5001281713508549,0.031199457317467146,0.27290704246991926,0.2021254095522983,0.38776452855875243,0.061679859746055346,0.5333333333333333,0.6254011038377614,0,0.20388715123404405,0,0,513093
6155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01037621338820689,0.01687356474856059,0.8857142857142857,0.0,0.0009032489541311863,0.4716313466661365,0.8857142857142857,0.024332574969300535,0.0,0.450912011497897,0.0,0.14798219605480897,0.016068236193716917,0.402342886613129,0.009715507623651915,0.4,0.6158280922431865,2,0.12190892205056136,1,0,513166
6156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.007514853182969022,0.014227709921123571,0.6775,0.0,0.0010128416981104711,0.6036738101864736,0.04119301994301994,0.024197004279008644,0.0,0.4985808395823113,0.001340584699219182,0.09364765481401728,0.016541869569123315,0.4469314079422383,0.011728695254169407,0.6,0.5934526689243669,0,0.1573932004916956,2,1,513172
6157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0030933623840409398,0.008120611042699769,0.49,0.0,0.0005875414164293934,0.5903145004174783,0.037222980556313894,0.01734690928007248,0.0,0.5017754105636929,0.0005531729746566415,0.03632434179154522,0.007186319393717904,0.4223826714801444,0.009259947936035701,0.4,0.5943396226415093,2,0.12247379464015094,1,1,513204
6158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03899990249183789,0.042416880220987115,0.7270000000000001,0.16666666666666666,0.004958874470569177,0.5979126078485945,0.23311403508771933,0.05630552586564299,1.0,0.5001287539479041,0.0028694778386175847,0.2219951399776516,0.06349138662881033,0.3872977670811606,0.021535928731703444,0.5333333333333333,0.6243375026499892,0,0.1528274705642625,2,0,513210
6159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05317557185174724,0.060688255067061596,0.7275,0.16666666666666666,0.003131105716251387,0.34922070693014196,0.4545002374169041,0.04680830413608507,1.0,0.5004372279746407,0.0018413832886617126,0.32249765685153764,0.043849029572188496,0.3900010939722131,0.009691732503640785,0.6666666666666666,0.6279706178885207,0,0.16599847369367243,2,0,513228
6160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.005494080582090104,0.010317169767364461,0.5700000000000001,0.16666666666666666,0.0010464964506819246,0.5953242415808516,0.10843939393939395,0.023581130672688667,1.0,0.4928600945865283,0.00041861131239163144,0.059207125745035415,0.016436947187227685,0.3633373445647814,0.015773072928020927,0.6,0.6061591845586639,0,0.1457990861593989,2,1,513246
6161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.006048868400967011,0.010167404399773686,0.835,0.0,0.002624890601911529,0.5873921514055107,0.5304545454545455,0.039903124475950645,0.0,0.4932211596659,0.000926233176564443,0.053289737545924636,0.024851009766878027,0.405268083968445,0.03780106315490123,0.5333333333333333,0.5678875323714391,0,0.14924396263971204,2,1,513250
6162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11486797731085938,0.15933371052018502,0.7091666666666667,0.16666666666666666,0.013131906853695937,0.49492067909824655,0.44183523266856606,0.11346268458204892,1.0,0.5977585441633377,0.007721989498389791,0.3146133465450446,0.06077666979360707,0.37264340152426795,0.011088432091160198,0.6666666666666666,0.626770368236593,1,0.1779273930014052,0,0,513266
6163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16203502896664884,0.16432588943987753,0.7066666666666668,0.0,0.022039419710736904,0.5892708043417756,0.4301056505223172,0.14682917022315073,0.0,0.4876461014943039,0.012959727425626743,0.3410199684148591,0.11853665244876997,0.35699959887685523,0.024419611626751825,0.7333333333333334,0.6309099705326119,1,0.20215964480646068,0,2,513268
6164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0016038411491168787,0.0038439777681632107,0.6,0.16666666666666666,0.00027891595392621246,0.5986640690231004,0.044444444444444446,0.010028695141157328,1.0,0.49912397505080947,0.0002463857501250531,0.0384297795402925,0.006688207960470617,0.40312876052948254,0.008006475182114496,0.5333333333333333,0.5697373288938216,0,0.13738725340722996,2,1,513272
6165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012538204706618114,0.024777848038073685,0.75,0.16666666666666666,0.00246700213360041,0.5846367937656554,0.06878787878787879,0.037183072016195015,1.0,0.4978567389599256,0.0026115865344460572,0.1034080209671573,0.025384661009017945,0.4271961492178099,0.019109191292158937,0.4666666666666667,0.603934849217868,0,0.14008833269569929,2,3,513283
6166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.059950707942880384,0.11438745964655372,0.5790909090909091,0.0,0.009927853423955187,0.5900108797409103,0.17435406698564593,0.07091541641556688,0.0,0.4998239262250883,0.0063686866748738505,0.21570058627943506,0.051599671414582236,0.3858002406738869,0.014575180569155341,0.6,0.6225838093589521,0,0.16274100702457434,2,0,513315
6167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03704973924972512,0.06295137617732219,0.905,0.0,0.02046494744484076,0.572362927915391,0.060451880451880456,0.1110498464274187,0.0,0.49975834689549736,0.021661049623360882,0.12336757082528155,0.06108036359913934,0.41227436823104696,0.04313871327631089,0.6,0.6321561038542169,0,0.18138132694315964,0,1,513349
6168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0016643634566307231,0.0029786667554165137,0.4825,0.16666666666666666,6.163639729499393e-05,0.5892708043417756,0.0344019019019019,0.005876028599376687,1.0,0.5001561703736582,6.568893243069366e-05,0.05413745327107814,0.0038815337703604195,0.42178098676293624,0.0031670245564366173,0.4666666666666667,0.5650233313045241,0,0.12878565224078603,2,1,513356
6169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.016337660678320574,0.029770026957766167,0.51,0.16666666666666666,0.0005835670587414534,0.5984135819649318,0.0908360294117647,0.023361175813288674,1.0,0.4731469152241456,0.00032347915741257006,0.1562655897120233,0.010853622735469639,0.40248696349779384,0.0036102138968164095,0.5333333333333333,0.6186841919298988,0,0.13922176507040798,2,0,513396
6170,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0003227856400738372,0.0007654674343528471,0.75,0.16666666666666666,7.007598308377955e-05,0.6237127748399666,0.06818181818181819,0.005676648658826743,1.0,0.5006479057006765,4.974773020606288e-05,0.0199462523565532,0.003335552592023759,0.36462093862815886,0.011900334696913348,0.4,0.6289308176100628,2,0.11223618546988752,1,1,513415
6171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08367881483872486,0.1154025360268912,0.7108333333333333,0.0,0.008024093374934572,0.5919844141386028,0.4101151471984805,0.07360722086286813,0.0,0.3771267939044237,0.004718526150951201,0.31334454327014155,0.06451867900237641,0.3586405571965139,0.01573841974229189,0.6666666666666666,0.6339718661481587,0,0.17027345185665752,2,0,513422
6172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22825315808762958,0.27012680134456013,0.7676106194690266,0.2374631268436578,0.021696868721536366,0.598774904004591,0.3773681390716789,0.1262492383197945,1.0,0.48701471493189735,0.01466611342241056,0.562501379620533,0.11892781668343029,0.3624910812221122,0.02275939010784678,0.8666666666666667,0.6335429769392033,1,0.2190653107348282,0,2,513428
6173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0002723503838123001,0.0005657802775651478,0.84,0.0,3.974019156620716e-05,0.5861397161146673,0.07636363636363637,0.005134418345461006,0.0,0.49999006300057636,2.834230379789379e-05,0.019547327309422137,0.0024493332106777115,0.36462093862815886,0.010710301227222014,0.33333333333333337,0.6289308176100628,2,0.10233091532003101,1,1,513482
6174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021865364764585036,0.03632642193896229,0.665,0.0,0.0034001205523569084,0.5769551906484831,0.03715510161054716,0.048327597376550055,0.0,0.4992103551853343,0.007198443530969484,0.12232593320221709,0.02671980798322131,0.4427062441502875,0.013219475571335347,0.5333333333333333,0.6218108460899489,0,0.15355786035686483,2,0,513499
6175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02296821570150398,0.03579392285419509,0.88125,0.0,0.0030759700435531376,0.5955329807959922,0.10147071256038646,0.053052343804992116,0.0,0.49129365973573697,0.002713444152099493,0.16738230102540894,0.03310626154845054,0.4289152484098333,0.01756651678555732,0.4,0.6272155517438535,2,0.13406139782064083,2,0,513638
6176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.019955549727481498,0.016623955802575963,0.92,0.0,0.005372390477027326,0.5767464514333426,0.03744421906693712,0.08087070112661764,0.0,0.4858284192505231,0.009477867043493899,0.10116074320165232,0.05894669961954449,0.43922984356197353,0.05556688539929701,0.4666666666666667,0.6208155812538039,0,0.1594472934135172,2,1,513672
